year,state_district,party,party_incumbent,candidate_incumbent,candidate_incumbent_vote,R_win_pct
2014,Florida10,republican,republican,1,0.5173265382428072,0.9375
2014,Florida11,republican,republican,1,0.6447707603133499,0.0
2014,Florida12,republican,republican,1,0.6348423676503103,0.9375
2014,Florida13,republican,republican,0,0.0,0.8125
2014,Florida14,democrat,democrat,1,0.7024957145555433,0.5
2014,Florida15,republican,republican,1,1.0,0.75
2014,Florida16,republican,republican,1,0.5361210739208654,0.5384615384615384
2014,Florida17,republican,republican,1,0.5862838599051958,0.0
2014,Florida18,democrat,democrat,1,0.5027958810276262,0.6923076923076923
2014,Florida19,republican,republican,0,0.0,0.0
2014,Florida2,democrat,republican,0,0.0,0.0
2014,Florida20,democrat,democrat,1,0.8790019853859222,0.0
2014,Florida21,democrat,democrat,1,0.7779992967651196,1.0
2014,Florida22,democrat,democrat,1,0.546269057178723,0.75
2014,Florida23,democrat,democrat,1,0.6324837526776314,0.0
2014,Florida24,democrat,democrat,1,1.0,1.0
2014,Florida25,republican,republican,1,0.7564638488930175,1.0
2014,Florida26,republican,democrat,0,0.0,0.5
2014,Florida27,republican,republican,1,0.6016744072884942,0.5
2014,Florida3,republican,republican,0,0.0,0.0
2014,Florida4,republican,republican,1,0.7607316068088883,0.625
2014,Florida5,democrat,democrat,1,0.7076718446385513,0.6875
2014,Florida6,republican,republican,0,0.0,0.8125
2014,Florida7,republican,republican,1,0.5870637005158065,0.5
2014,Florida8,republican,republican,1,0.5887838949410877,0.8125
2014,Florida9,democrat,democrat,1,0.6251862580427455,0.875
2014,Georgia1,republican,republican,0,0.0,0.5
2014,Georgia10,republican,republican,0,0.0,0.4375
2014,Georgia11,republican,republican,0,0.0,0.75
2014,Georgia12,republican,democrat,0,0.0,0.3333333333333333
2014,Georgia13,democrat,democrat,1,0.7174448919861617,0.0
2014,Georgia14,republican,republican,1,0.7297118507974744,0.5
2014,Georgia2,democrat,democrat,0,0.0,0.0
2014,Georgia3,republican,republican,1,1.0,0.375
2014,Georgia4,democrat,democrat,0,0.0,0.25
2014,Georgia5,democrat,democrat,1,0.8439306358381503,0.0
2014,Georgia6,republican,republican,1,0.6450580545107029,0.9375
2014,Georgia7,republican,republican,1,0.6216189410709894,0.4375
2014,Georgia8,republican,republican,1,1.0,0.375
2014,Georgia9,republican,republican,1,0.7618430080149751,0.375
2014,Hawaii1,democrat,democrat,0,0.0,0.125
2014,Hawaii2,democrat,democrat,1,0.7684271010520651,0.0
2014,Idaho1,republican,republican,1,0.6295765398264735,0.875
2014,Idaho2,republican,republican,1,0.6512273386625808,0.75
2014,Illinois1,democrat,democrat,1,0.7382216902918552,0.0
2014,Illinois10,republican,democrat,0,0.0,0.875
2014,Illinois11,democrat,democrat,1,0.5856505239977192,0.4375
2014,Illinois12,republican,democrat,0,0.0,0.5
2014,Illinois13,republican,republican,1,0.4654924673471814,1.0
2014,Illinois14,republican,republican,1,0.588178994151427,1.0
2014,Illinois15,republican,republican,1,0.6860607394219452,1.0
2014,Illinois16,republican,republican,1,0.6181407052262913,0.9375
2014,Illinois17,democrat,democrat,1,0.5327542589038766,0.1875
2014,Illinois18,republican,republican,1,0.7416383774584308,1.0
2014,Illinois2,democrat,democrat,0,0.0,0.0
2014,Illinois3,democrat,democrat,1,0.684818870283038,0.0
2014,Illinois4,democrat,democrat,0,0.0,0.375
2014,Illinois5,democrat,democrat,1,0.6573377173354242,0.0625
2014,Illinois6,republican,republican,1,0.5922135106046994,1.0
2014,Illinois7,democrat,democrat,1,0.8464014523364812,0.0
2014,Illinois8,democrat,democrat,1,0.547421645206295,0.375
2014,Illinois9,democrat,democrat,1,0.6632551300683782,0.0
2014,Indiana1,democrat,democrat,1,0.6728319846326971,0.0
2014,Indiana2,republican,republican,1,0.4901106134015906,0.375
2014,Indiana3,republican,republican,1,0.6704087640730102,0.5
2014,Indiana4,republican,republican,1,0.6195660158373367,0.875
2014,Indiana5,republican,republican,0,0.0,0.8125
2014,Indiana6,republican,republican,1,0.5907764856332174,0.8125
2014,Indiana7,democrat,democrat,1,0.6285016476061253,0.8125
2014,Indiana8,republican,republican,1,0.5335819318854053,0.5
2014,Indiana9,republican,republican,1,0.5544704540881347,0.0625
2014,Iowa1,republican,democrat,0,0.0,0.9375
2014,Iowa2,democrat,democrat,1,0.5556697921447774,0.875
2014,Iowa3,republican,republican,0,0.0,0.4375
2014,Iowa4,republican,republican,1,0.5294310672880229,0.4375
2014,Kansas1,republican,republican,1,1.0,1.0
2014,Kansas2,republican,republican,1,0.5701489183502543,0.5
2014,Kansas3,republican,republican,1,0.6845235258474548,0.6875
2014,Kansas4,republican,republican,1,0.6221719282254887,0.4375
2014,Kentucky1,republican,republican,1,0.6963347321133186,0.4375
2014,Kentucky2,republican,republican,1,0.6430365575855485,0.4375
2014,Kentucky3,democrat,democrat,1,0.6396440791431122,0.3125
2014,Kentucky4,republican,republican,1,0.6212714230373626,0.8125
2014,Kentucky5,republican,republican,1,0.7789679296804927,1.0
2014,Kentucky6,republican,republican,0,0.0,0.625
2014,Louisiana1,republican,republican,1,0.6662855962260252,0.9375
2014,Louisiana2,democrat,democrat,1,0.5515879368305296,0.0
2014,Louisiana3,republican,republican,0,0.0,0.375
2014,Louisiana4,republican,republican,1,0.7529886066260304,0.5
2014,Louisiana5,republican,republican,0,0.0,0.4375
2014,Louisiana6,republican,republican,0,0.0,1.0
2014,Maine1,democrat,democrat,1,0.6208397357603457,0.375
2014,Maine2,republican,democrat,0,0.0,0.5625
2014,Maryland1,republican,republican,1,0.6341899573661771,0.6875
2014,Maryland2,democrat,democrat,1,0.6558356423599379,0.5625
2014,Maryland3,democrat,democrat,1,0.6682538243413504,0.0
2014,Maryland4,democrat,democrat,1,0.7716717173014201,0.3125
2014,Maryland5,democrat,democrat,1,0.6940201268105404,0.0
2014,Maryland6,democrat,democrat,0,0.0,0.5
2014,Maryland7,democrat,democrat,1,0.7651520298439247,0.0
2014,Maryland8,democrat,democrat,1,0.6337281795511222,0.5625
2014,Massachusetts1,democrat,democrat,1,0.7782858670945314,0.4375
2014,Massachusetts2,democrat,democrat,1,0.7564335231781897,0.0
2014,Massachusetts3,democrat,democrat,1,0.6329813106701958,0.125
2014,Massachusetts4,democrat,democrat,1,0.593124353414774,0.0
2014,Massachusetts5,democrat,democrat,0,0.0,0.0
2014,Massachusetts6,democrat,democrat,0,0.0,0.125
2014,Massachusetts7,democrat,democrat,1,0.7392804786521425,0.0
2014,Massachusetts8,democrat,democrat,1,0.7102589764698919,0.0
2014,Massachusetts9,democrat,democrat,1,0.5514633267582342,0.0
2014,Michigan1,republican,republican,1,0.4813895924642041,0.0
2014,Michigan10,republican,republican,1,0.6879693985612212,0.5
2014,Michigan11,republican,republican,0,0.0,1.0
2014,Michigan12,democrat,democrat,0,0.0,0.0
2014,Michigan13,democrat,democrat,0,0.0,0.0
2014,Michigan14,democrat,democrat,0,0.0,0.0
2014,Michigan2,republican,republican,1,0.611602836612027,1.0
2014,Michigan3,republican,republican,1,0.5261536764097424,0.5625
2014,Michigan4,republican,republican,0,0.0,1.0
2014,Michigan5,democrat,democrat,1,0.6498064492678997,0.5
2014,Michigan6,republican,republican,1,0.545924019034246,0.5625
2014,Michigan7,republican,republican,1,0.5334314252567839,0.5
2014,Michigan8,republican,republican,0,0.0,0.3125
2014,Michigan9,democrat,democrat,1,0.6191405091961247,0.6875
2014,Minnesota1,democratic-farmer-labor,democrat,1,0.5752381803024891,0.5625
2014,Minnesota2,republican,republican,1,0.5400729817043571,0.75
2014,Minnesota3,republican,republican,1,0.5809566114892671,0.875
2014,Minnesota4,democratic-farmer-labor,democrat,1,0.622674149618812,0.0
2014,Minnesota5,democrat,democrat,1,0.7446735365898701,0.0
2014,Minnesota6,republican,republican,0,0.0,0.25
2014,Minnesota7,democratic-farmer-labor,democrat,1,0.6038018658265563,0.375
2014,Minnesota8,democrat,democratic-farmer-labor,0,0.0,0.0
2014,Mississippi1,republican,republican,1,0.6040552822493265,0.4375
2014,Mississippi2,democrat,democrat,1,0.6712943880291278,0.125
2014,Mississippi3,republican,republican,1,0.8002025078241659,0.375
2014,Mississippi4,republican,republican,1,0.6411264329157207,0.25
2014,Missouri1,democrat,democrat,1,0.7866716776820922,0.0
2014,Missouri2,republican,republican,1,0.6007661339390743,0.625
2014,Missouri3,republican,republican,1,0.6349069846476646,0.0
2014,Missouri4,republican,republican,1,0.6031475607345563,0.0
2014,Missouri5,democrat,democrat,1,0.6052117893769905,0.0
2014,Missouri6,republican,republican,1,0.6500263719402556,0.75
2014,Missouri7,republican,republican,1,0.6386553303633055,1.0
2014,Missouri8,republican,republican,0,0.0,0.8125
2014,Montana0,republican,republican,0,0.0,0.75
2014,Nebraska1,republican,republican,1,0.6829067338292429,1.0
2014,Nebraska2,democrat,republican,0,0.0,0.6875
2014,Nebraska3,republican,republican,1,0.7417141228941505,1.0
2014,Nevada1,democrat,democrat,1,0.6356998627829404,0.15384615384615385
2014,Nevada2,republican,republican,1,0.5763495340185966,1.0
2014,Nevada3,republican,republican,1,0.503605200295021,1.0
2014,Nevada4,republican,democrat,0,0.0,0.5
2014,New Hampshire1,republican,democrat,0,0.0,0.6875
2014,New Hampshire2,democrat,democrat,0,0.0,0.8125
2014,New Jersey1,democrat,democrat,0,0.0,0.0
2014,New Jersey10,democrat,democrat,0,0.0,0.0
2014,New Jersey11,republican,republican,1,0.588128794064397,0.75
2014,New Jersey12,democrat,democrat,0,0.0,0.6875
2014,New Jersey2,republican,republican,1,0.5765993586306384,0.4375
2014,New Jersey3,republican,republican,0,0.0,0.5
2014,New Jersey4,republican,republican,1,0.6372144053656036,0.875
2014,New Jersey5,republican,republican,1,0.5503185257465396,1.0
2014,New Jersey6,democrat,democrat,0,0.0,0.1875
2014,New Jersey7,republican,republican,1,0.5716024274766933,0.875
2014,New Jersey8,democrat,democrat,1,0.7798617319268133,0.0625
2014,New Jersey9,democrat,democrat,0,0.0,0.1875
2014,New Mexico1,democrat,democrat,1,0.5906124934748564,1.0
2014,New Mexico2,republican,republican,1,0.5905593862935946,0.875
2014,New Mexico3,democrat,democrat,0,0.0,0.0
2014,New York1,republican,democrat,0,0.0,0.375
2014,New York10,democrat,democrat,1,0.659724191043614,0.0
2014,New York11,republican,republican,1,0.4238783730297316,0.0
2014,New York12,democrat,democrat,1,0.6890531408528926,0.0
2014,New York13,democrat,democrat,1,0.7310912116377609,0.5
2014,New York14,democrat,democrat,1,0.6790666393754203,0.3125
2014,New York15,democrat,democrat,1,0.8410143021075317,0.3125
2014,New York16,democrat,democrat,1,0.6432561408700799,0.0
2014,New York17,democrat,democrat,1,0.5434950013282713,0.0625
2014,New York18,democrat,democrat,1,0.4483407573890792,0.125
2014,New York19,republican,republican,1,0.40098469344387705,0.4375
2014,New York2,republican,republican,1,0.4270394949821949,0.25
2014,New York20,democrat,democrat,1,0.5700489174572996,0.5
2014,New York21,republican,democrat,0,0.0,0.3125
2014,New York22,republican,republican,1,0.5176577238935147,0.625
2014,New York23,republican,republican,1,0.4204527584382908,0.5625
2014,New York24,republican,democrat,0,0.0,0.75
2014,New York25,democrat,democrat,1,0.5228683851778411,0.9375
2014,New York26,democrat,democrat,1,0.6401933361970875,0.6875
2014,New York27,republican,democrat,0,0.0,0.625
2014,New York3,democrat,democrat,1,0.4767495771759928,0.4375
2014,New York4,democrat,democrat,0,0.0,0.625
2014,New York5,democrat,democrat,1,0.7475680153936608,0.5
2014,New York6,democrat,democrat,1,0.5751021761924122,0.0
2014,New York7,democrat,democrat,0,0.0,0.0
2014,New York8,democrat,democrat,1,0.7562126521422646,0.0
2014,New York9,democrat,democrat,1,0.7456069502044301,0.0
2014,North Carolina1,democrat,democrat,1,0.7532375334993758,0.0
2014,North Carolina10,republican,republican,1,0.569886725061147,1.0
2014,North Carolina11,republican,republican,1,0.5742428174011694,0.625
2014,North Carolina12,democrat,democrat,0,0.0,0.0
2014,North Carolina13,republican,republican,1,0.5679690240414452,0.0
2014,North Carolina2,republican,republican,1,0.5589841905991387,0.0625
2014,North Carolina3,republican,republican,1,0.6311083143746874,0.4375
2014,North Carolina4,democrat,democrat,1,0.7447494153263412,0.125
2014,North Carolina5,republican,republican,1,0.5754488154251038,0.4375
2014,North Carolina6,republican,republican,0,0.0,0.8125
2014,North Carolina7,republican,democrat,0,0.0,0.0
2014,North Carolina8,republican,republican,1,0.5316097657800715,0.3125
2014,North Carolina9,republican,republican,1,0.5178125582261971,1.0
2014,North Dakota0,republican,republican,1,0.5489305049585104,0.125
2014,Ohio1,republican,republican,1,0.5773456175868419,0.625
2014,Ohio10,republican,republican,1,0.595419694512842,0.625
2014,Ohio11,democrat,democrat,1,1.0,0.1875
2014,Ohio12,republican,republican,1,0.6346960708218219,0.9375
2014,Ohio13,democrat,democrat,1,0.7276986020295909,0.0
2014,Ohio14,republican,republican,1,0.5403361047856097,0.1875
2014,Ohio15,republican,republican,1,0.615584384427611,1.0
2014,Ohio16,republican,republican,1,0.5204699731564375,1.0
2014,Ohio2,republican,republican,0,0.0,0.8125
2014,Ohio3,democrat,democrat,1,0.6828873134631256,0.25
2014,Ohio4,republican,republican,1,0.5835276902727813,1.0
2014,Ohio5,republican,republican,1,0.5726814407266154,1.0
2014,Ohio6,republican,republican,1,0.5325134312900511,0.5625
2014,Ohio7,republican,republican,1,0.563955771154991,1.0
2014,Ohio8,republican,republican,1,0.992195428405741,1.0
2014,Ohio9,democrat,democrat,1,0.730373217423968,0.0625
2014,Oklahoma1,republican,republican,1,0.6346876401973979,0.6875
2014,Oklahoma2,republican,republican,1,0.5734003160263674,0.1875
2014,Oklahoma3,republican,republican,1,0.7527676928989601,0.375
2014,Oklahoma4,republican,republican,1,0.6789049325666171,0.4375
2014,Oklahoma5,republican,republican,0,0.0,1.0
2014,Oregon1,democrat,democrat,1,0.5959545755768421,0.0
2014,Oregon2,republican,republican,1,0.6863493401152729,0.875
2014,Oregon3,democrat,democrat,1,0.7445844748858448,0.0
2014,Oregon4,democrat,democrat,1,0.5911499411255027,0.0
2014,Oregon5,democrat,democrat,1,0.5403817422325212,0.38461538461538464
2014,Pennsylvania1,democrat,democrat,1,0.8494850271741091,0.0
2014,Pennsylvania10,republican,republican,1,0.6558420687388145,0.8125
2014,Pennsylvania11,republican,republican,1,0.5854423944066929,0.0625
2014,Pennsylvania12,republican,republican,1,0.5173525775872497,0.0
2014,Pennsylvania13,democrat,democrat,0,0.0,0.625
2014,Pennsylvania14,democrat,democrat,1,0.7689433941532321,0.0
2014,Pennsylvania15,republican,republican,1,0.5675054748693421,0.75
2014,Pennsylvania16,republican,republican,1,0.5484635562063479,1.0
2014,Pennsylvania17,democrat,democrat,0,0.0,0.5
2014,Pennsylvania18,republican,republican,1,0.6395522806479124,0.3125
2014,Pennsylvania2,democrat,democrat,1,0.8927847895259634,0.0
2014,Pennsylvania3,republican,republican,1,0.5481597545898702,0.1875
2014,Pennsylvania4,republican,republican,1,0.5974175932627146,0.3125
2014,Pennsylvania5,republican,republican,1,0.6292461012868851,0.9375
2014,Pennsylvania6,republican,republican,0,0.0,0.25
2014,Pennsylvania7,republican,republican,1,0.5939776659282333,0.625
2014,Pennsylvania8,republican,republican,1,0.5660348968595098,0.5
2014,Pennsylvania9,republican,republican,1,0.616747780754999,0.625
2014,Rhode Island1,democrat,democrat,1,0.5295175876947078,0.1875
2014,Rhode Island2,democrat,democrat,1,0.5572038084972604,0.3125
2014,South Carolina1,republican,republican,0,0.0,0.875
2014,South Carolina2,republican,republican,1,0.9626837098341824,1.0
2014,South Carolina3,republican,republican,1,0.6653713451325349,0.4375
2014,South Carolina4,republican,republican,1,0.6489748355090601,0.75
2014,South Carolina5,republican,republican,1,0.5551163116944782,0.0
2014,South Carolina6,democrat,democrat,1,0.9362284099907968,0.0625
2014,South Carolina7,republican,republican,1,0.5551211657442935,0.5
2014,South Dakota0,republican,republican,1,0.5744973424932698,0.3076923076923077
2014,Tennessee1,republican,republican,1,0.7604225775226142,1.0
2014,Tennessee2,republican,republican,0,0.0,1.0
2014,Tennessee3,republican,republican,1,0.6143420432915935,0.4375
2014,Tennessee4,republican,republican,0,0.0,0.25
2014,Tennessee5,democrat,democrat,1,0.6523157034531253,0.0
2014,Tennessee6,republican,republican,1,0.7643103784182622,0.1875
2014,Tennessee7,republican,republican,1,0.7101661057262559,0.8125
2014,Tennessee8,republican,republican,1,0.6832783388566398,0.0
2014,Tennessee9,democrat,democrat,1,0.7507241410909729,0.0
2014,Texas1,republican,republican,1,0.7142651146768779,0.125
2014,Texas10,republican,republican,1,0.6051950806570741,0.125
2014,Texas11,republican,republican,1,0.7863889958101609,0.125
2014,Texas12,republican,republican,1,0.7090855509624079,0.375
2014,Texas13,republican,republican,1,0.9098154931488264,0.5625
2014,Texas14,republican,republican,0,0.0,0.5
2014,Texas15,democrat,democrat,1,0.6088598877683911,0.0
2014,Texas16,democrat,democrat,1,0.6541918002645076,0.0
2014,Texas17,republican,republican,1,0.7992993495553994,0.0
2014,Texas18,democrat,democrat,1,0.7501231198571809,0.0
2014,Texas19,republican,republican,1,0.8499242436075662,0.75
2014,Texas2,republican,republican,1,0.6481764151862557,0.125
2014,Texas20,democrat,democrat,1,0.6393485768918824,0.0
2014,Texas21,republican,republican,1,0.6054910721512635,0.9375
2014,Texas22,republican,republican,1,0.6403386061193013,0.9375
2014,Texas23,republican,democrat,0,0.0,0.4375
2014,Texas24,republican,republican,1,0.61023701276033,0.125
2014,Texas25,republican,republican,1,0.5844118939726899,0.0
2014,Texas26,republican,republican,1,0.6827456391584822,0.9230769230769232
2014,Texas27,republican,republican,1,0.5675214318296176,0.0
2014,Texas28,democrat,democrat,1,0.6788976425488243,0.0
2014,Texas29,democrat,democrat,1,0.9000324230475573,0.125
2014,Texas3,republican,republican,1,1.0,1.0
2014,Texas30,democrat,democrat,1,0.7882394684213921,0.0
2014,Texas31,republican,republican,1,0.6127991837663953,1.0
2014,Texas32,republican,republican,1,0.5827981687834809,1.0
2014,Texas33,democrat,democrat,0,0.0,0.5
2014,Texas34,democrat,democrat,1,0.6189200016577104,0.5
2014,Texas35,democrat,democrat,1,0.6394638543640535,0.5
2014,Texas36,republican,republican,0,0.0,0.5
2014,Texas4,republican,republican,0,0.0,0.125
2014,Texas5,republican,republican,1,0.6439562022763291,0.375
2014,Texas6,republican,republican,1,0.5802245374815953,0.75
2014,Texas7,republican,republican,1,0.6080515421334798,1.0
2014,Texas8,republican,republican,1,0.7729195545146026,0.875
2014,Texas9,democrat,democrat,1,0.7848675680681608,0.0625
2014,Utah1,republican,republican,1,0.7147331465250399,0.875
2014,Utah2,republican,republican,1,0.6217103542618037,0.5
2014,Utah3,republican,republican,1,0.7660577852951489,0.7692307692307693
2014,Utah4,republican,democrat,0,0.0,0.5
2014,Vermont0,democrat,democrat,1,0.7194815318127417,0.4375
2014,Virginia1,republican,republican,1,0.5628969243790743,1.0
2014,Virginia10,republican,republican,0,0.0,0.875
2014,Virginia11,democrat,democrat,1,0.6098126973329762,0.875
2014,Virginia2,republican,republican,1,0.5375781800777435,0.5625
2014,Virginia3,democrat,democrat,1,0.8126990995058571,0.375
2014,Virginia4,republican,republican,1,0.5693308879404421,0.375
2014,Virginia5,republican,republican,1,0.5544467138355295,0.1875
2014,Virginia6,republican,republican,1,0.6523080153013495,0.6875
2014,Virginia7,republican,republican,0,0.0,1.0
2014,Virginia8,democrat,democrat,0,0.0,0.3125
2014,Virginia9,republican,republican,1,0.6128861160652129,0.1875
2014,Washington1,democrat,democrat,0,0.0,0.625
2014,Washington10,democrat,democrat,1,0.5855820585668261,0.5
2014,Washington2,democrat,democrat,1,0.6114174752142802,0.1875
2014,Washington3,republican,republican,1,0.6037960555865579,0.125
2014,Washington4,republican,republican,0,0.0,0.8125
2014,Washington5,republican,republican,1,0.6191821840831168,0.4375
2014,Washington6,democrat,democrat,1,0.589978696908207,0.0
2014,Washington7,democrat,democrat,1,0.7965401249399328,0.0
2014,Washington8,republican,republican,1,0.5965242146380217,1.0
2014,Washington9,democrat,democrat,1,0.7161733280127098,0.125
2014,West Virginia1,republican,republican,1,0.6248348128189922,0.0
2014,West Virginia2,republican,republican,0,0.0,0.3125
2014,West Virginia3,republican,democrat,0,0.0,0.0625
2014,Wisconsin1,republican,republican,1,0.5490168685523944,0.4375
2014,Wisconsin2,democrat,democrat,1,0.6790057764429596,0.25
2014,Wisconsin3,democrat,democrat,1,0.6407741844339012,0.5
2014,Wisconsin4,democrat,democrat,1,0.7221168367159011,0.0
2014,Wisconsin5,republican,republican,0,0.0,0.1875
2014,Wisconsin6,republican,republican,0,0.0,1.0
2014,Wisconsin7,republican,republican,1,0.5608490028331605,0.0
2014,Wisconsin8,republican,republican,1,0.559477190376522,0.8125
2014,Wyoming0,republican,republican,1,0.6639489429597129,0.9375
2016,Alabama1,republican,republican,1,0.6815691632618206,1.0
2016,Alabama2,republican,republican,1,0.6734245498713918,1.0
2016,Alabama3,republican,republican,1,0.6612054654577959,0.375
2016,Alabama4,republican,republican,1,0.9857441819045356,0.375
2016,Alabama5,republican,republican,1,0.7442409694529405,0.0
2016,Alabama6,republican,republican,0,0.0,0.6875
2016,Alabama7,democrat,democrat,1,0.9837232062046078,0.0
2016,Alaska0,republican,republican,1,0.5096571471468251,1.0
2016,Arizona1,democrat,democrat,0,0.0,0.9375
2016,Arizona2,republican,republican,1,0.5001299287443413,0.1875
2016,Arizona3,democrat,democrat,1,0.5572451832841766,0.8125
2016,Arizona4,republican,republican,1,0.6996272384246971,0.8125
2016,Arizona5,republican,republican,0,0.0,0.8461538461538461
2016,Arizona6,republican,republican,1,0.6486164504244755,0.875
2016,Arizona7,democrat,democrat,1,0.7485439037182212,0.0
2016,Arizona8,republican,republican,1,0.7581165771369334,0.6666666666666666
2016,Arizona9,democrat,democrat,1,0.5467598820204613,0.5
2016,Arkansas1,republican,republican,1,0.6325360753301811,0.0
2016,Arkansas2,republican,republican,0,0.0,0.1875
2016,Arkansas3,republican,republican,1,0.7941446041846701,1.0
2016,Arkansas4,republican,republican,1,0.5374688911420408,0.25
2016,California1,republican,republican,1,0.6103007782892426,0.25
2016,California10,republican,republican,0,0.0,0.125
2016,California11,democrat,democrat,1,0.6727393479978473,0.4375
2016,California12,democrat,democrat,1,0.8325375525319353,0.5
2016,California13,democrat,democrat,1,0.8847876658737286,0.0
2016,California14,democrat,democrat,1,0.7669598916497928,0.4375
2016,California15,democrat,democrat,1,0.6980532657831022,0.125
2016,California16,democrat,democrat,1,0.5073119929839948,0.0
2016,California17,democrat,democrat,0,0.0,0.375
2016,California18,democrat,democrat,1,0.6775432057274958,0.1875
2016,California19,democrat,democrat,1,0.6721131874667418,0.9375
2016,California2,democrat,democrat,1,0.7499126533164157,1.0
2016,California20,democrat,democrat,0,0.0,0.5
2016,California21,republican,republican,1,0.5783413331317636,0.875
2016,California22,republican,republican,1,0.7203506772059816,0.8125
2016,California23,republican,republican,1,0.7483941720194266,0.3125
2016,California24,democrat,democrat,0,0.0,0.1875
2016,California25,republican,republican,0,0.0,0.5
2016,California26,democrat,democrat,1,0.5133163358437016,0.375
2016,California27,democrat,democrat,1,0.5935726602915817,0.4375
2016,California28,democrat,democrat,1,0.764950442360141,0.3125
2016,California29,democrat,democrat,1,0.746131275971463,0.0
2016,California3,democrat,democrat,1,0.527246106748303,0.3125
2016,California30,democrat,democrat,1,0.656399990901026,0.0
2016,California31,democrat,democrat,1,0.5173374488896015,0.0
2016,California32,democrat,democrat,1,0.5965571167926451,0.0
2016,California33,democrat,democrat,1,0.5918724150553731,0.5
2016,California34,democrat,democrat,1,0.7253533697927654,0.125
2016,California35,democrat,democrat,1,0.634519315717613,0.375
2016,California36,democrat,democrat,1,0.5418409262034158,0.0625
2016,California37,democrat,democrat,1,0.8428133544645501,0.5
2016,California38,democrat,democrat,1,0.5909017059301381,0.5625
2016,California39,republican,republican,1,0.6854494276599737,0.8125
2016,California4,republican,republican,1,0.6004906836416684,0.5
2016,California40,democrat,democrat,1,0.6117580347921181,1.0
2016,California41,democrat,democrat,1,0.5664301915930698,1.0
2016,California42,republican,republican,1,0.6573771937560632,0.5625
2016,California43,democrat,democrat,1,0.7095680332376123,0.8125
2016,California44,democrat,democrat,0,0.0,0.6923076923076923
2016,California45,republican,republican,1,0.6512074744324808,1.0
2016,California46,democrat,democrat,0,0.0,0.625
2016,California47,democrat,democrat,1,0.5598946515397083,0.625
2016,California48,republican,republican,0,0.0,1.0
2016,California49,republican,republican,1,0.6016905517892388,0.75
2016,California5,democrat,democrat,1,0.7573153060509034,0.0
2016,California50,republican,republican,1,0.712000712019784,0.375
2016,California51,democrat,democrat,1,0.6878950579621721,0.625
2016,California52,democrat,democrat,1,0.5158687073267492,1.0
2016,California53,democrat,democrat,1,0.5883656210315852,0.0
2016,California6,democrat,democrat,1,0.7268912600407625,0.0
2016,California7,democrat,democrat,1,0.5039626988839079,0.0
2016,California8,republican,republican,1,0.6764685339107355,0.0
2016,California9,democrat,democrat,1,0.5237038381571565,0.0
2016,Colorado1,democrat,democrat,1,0.658114717013652,0.0
2016,Colorado2,democrat,democrat,1,0.5674312390697943,0.0
2016,Colorado3,republican,republican,1,0.5798193788881736,0.4375
2016,Colorado4,republican,republican,1,0.646727654123634,1.0
2016,Colorado5,republican,republican,1,0.5979798748359362,1.0
2016,Colorado6,republican,republican,1,0.5189806106207495,0.9230769230769232
2016,Colorado7,democrat,democrat,1,0.5507295378293323,0.6666666666666666
2016,Connecticut1,democrat,democrat,1,0.5848605431405217,0.0
2016,Connecticut2,democrat,democrat,1,0.5760125649305068,0.1875
2016,Connecticut3,democrat,democrat,1,0.6192703594853743,0.0625
2016,Connecticut4,democrat,democrat,1,0.5100653923541247,1.0
2016,Connecticut5,democrat,democrat,0,0.0,0.5625
2016,Delaware0,democrat,democrat,0,0.0,0.6875
2016,Florida1,republican,republican,0,0.0,0.4375
2016,Florida10,democrat,republican,0,0.0,0.9375
2016,Florida11,republican,republican,0,0.0,0.0
2016,Florida12,republican,republican,1,1.0,0.9375
2016,Florida13,democrat,republican,0,0.0,0.8125
2016,Florida14,democrat,democrat,1,1.0,0.5
2016,Florida15,republican,republican,1,0.602812971130526,0.75
2016,Florida16,republican,republican,1,0.615386294750554,0.5384615384615384
2016,Florida17,republican,republican,1,0.632353992742094,0.0
2016,Florida18,republican,democrat,0,0.0,0.6923076923076923
2016,Florida19,republican,republican,0,0.0,0.0
2016,Florida2,republican,democrat,0,0.0,0.0
2016,Florida20,democrat,democrat,1,0.8160364777158243,0.0
2016,Florida21,democrat,democrat,0,0.0,1.0
2016,Florida22,democrat,democrat,0,0.0,0.75
2016,Florida23,democrat,democrat,1,0.6266779134402991,0.0
2016,Florida24,democrat,democrat,1,0.8617510905961926,1.0
2016,Florida25,republican,republican,1,1.0,1.0
2016,Florida26,republican,republican,1,0.5146432622399078,0.5
2016,Florida27,republican,republican,1,1.0,0.5
2016,Florida3,republican,republican,1,0.649847689557666,0.0
2016,Florida4,republican,republican,0,0.0,0.625
2016,Florida5,democrat,democrat,0,0.0,0.6875
2016,Florida6,republican,republican,1,0.6254453251673143,0.8125
2016,Florida7,democrat,republican,0,0.0,0.5
2016,Florida8,republican,republican,1,0.658358620538918,0.8125
2016,Florida9,democrat,democrat,0,0.0,0.875
2016,Georgia1,republican,republican,0,0.0,0.5
2016,Georgia10,republican,republican,1,0.6652229234527687,0.4375
2016,Georgia11,republican,republican,0,0.0,0.75
2016,Georgia12,republican,republican,0,0.0,0.3333333333333333
2016,Georgia13,democrat,democrat,1,1.0,0.0
2016,Georgia14,republican,republican,1,1.0,0.5
2016,Georgia2,democrat,democrat,0,0.0,0.0
2016,Georgia3,republican,republican,0,0.0,0.375
